Product Name,Profit
"Novimex Executive Leather Armchair, Red",-1153.3619999999999
"Chromcraft Computer Table, with Bottom Storage",-1153.395
"Novimex Chairmat, Adjustable",-1178.856
"Bush Library with Doors, Traditional",-1178.8584
"Safco Library with Doors, Traditional",-1206.24045
Office Star - Task Chair with Contemporary Loop Arms,-1220.2379999999998
"Okidata Printer, Durable",-1231.7673
"Rogers Lockers, Blue",-1252.2105000000001
"Chromcraft Round Table, Rectangular",-1254.645
"Epson Inkjet, Wireless",-1267.6589999999999
"Canon Copy Machine, Digital",-1272.6765
"Bush Library with Doors, Pine",-1285.7714999999998
"Chromcraft Wood Table, with Bottom Storage",-1312.692
"KitchenAid Refrigerator, Red",-1314.804
"Lesro Wood Table, with Bottom Storage",-1318.1526
Bevis 36 x 72 Conference Tables,-1327.8204000000003
"Bevis Round Table, Adjustable Height",-1327.8204000000003
"Barricks Training Table, Fully Assembled",-1357.49925
"Samsung Smart Phone, Full Size",-1365.9351
"Lesro Conference Table, Adjustable Height",-1391.5725
Zebra GK420t Direct Thermal/Thermal Transfer Printer,-1407.42
"Lesro Wood Table, Adjustable Height",-1430.163
"Chromcraft Conference Table, with Bottom Storage",-1544.8365
"Eldon Lockers, Blue",-1583.7291
"Brother Fax Machine, Color",-1742.985
"Bush Classic Bookcase, Traditional",-1812.054
"Lesro Round Table, Adjustable Height",-1874.0835
"Lesro Conference Table, with Bottom Storage",-1904.058
"Hon Executive Leather Armchair, Red",-1937.1411
"SAFCO Executive Leather Armchair, Adjustable",-1972.296
"Bevis Conference Table, Fully Assembled",-2086.9152000000004
"Safco Classic Bookcase, Pine",-2109.96
"Barricks Coffee Table, Rectangular",-2140.3125
"Barricks Conference Table, with Bottom Storage",-2211.4058999999997
"Dania Floating Shelf Set, Pine",-2384.8064999999997
"Ikea Floating Shelf Set, Traditional",-2425.4775
"Bevis Wood Table, with Bottom Storage",-2428.4175
"Ikea Library with Doors, Traditional",-2458.9125
"Barricks Conference Table, Adjustable Height",-2477.949
Cisco TelePresence System EX90 Videoconferencing Unit,-2716.6176
"Chromcraft Round Table, Fully Assembled",-2776.7745
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,-3008.3508
"Lesro Computer Table, Fully Assembled",-3210.8835
"Lesro Training Table, Rectangular",-3871.9251
"Hon Conference Table, Rectangular",-3928.9657499999994
"Barricks Computer Table, Fully Assembled",-4037.75475
"Hoover Stove, White",-4074.8197500000006
"Hon Conference Table, Adjustable Height",-4249.2042
Ibico EPK-21 Electric Binding System,-4394.22675
"Samsung Smart Phone, Cordless",-5412.33
Cubify CubeX 3D Printer Triple Head Print,-5759.9856
Lexmark MX611dhe Monochrome Laser Printer,-5864.9655
Cubify CubeX 3D Printer Double Head Print,-9899.967
